StudentID,Age,Gender,School_Type,Socioeconomic_Status,Mathematics_Score,Science_Score,Language_Arts_Score,Social_Studies_Score,Mathematics_Improvement,Science_Improvement,Language_Arts_Improvement,Social_Studies_Improvement,Logical_Reasoning,Critical_Thinking,Analytical_Ability,Creativity,Communication,Emotional_Intelligence,Social_Skills,Leadership,Sports_Participation,Sports_Involvement,Arts_Participation,Arts_Involvement,Music_Participation,Music_Involvement,Science_Club_Participation,Science_Club_Involvement,Debate_Participation,Debate_Involvement,Community_Service_Participation,Community_Service_Involvement,Learning_Style,STEM_Score,Business_Finance_Score,Arts_Media_Score,Healthcare_Score,Education_Score,Social_Services_Score,Trades_Manufacturing_Score,Government_Law_Score,Primary_Career_Recommendation,Secondary_Career_Recommendations,Recommendation_Confidence
STU0252,9,Male,Public,High,94,60,64,50,0,-2,2,11,8,7,7,7,3,5,4,9,1,2,1,4,0,0,1,3,0,0,0,0,Visual,69.93444571903747,60.40520354055634,50.75055946712984,40.2095954371874,32.30186045673391,35.659307667096336,36.12074390204989,67.93056623014861,STEM,"['Government_Law', 'Business_Finance']",2.003879488888856
STU0253,10,Female,Public,Low,77,71,48,82,1,0,3,3,2,3,4,10,5,7,3,8,1,4,0,0,0,0,0,0,1,3,1,4,Auditory,36.56928429457229,53.53816780067502,53.28078916066523,48.64800647055259,42.47105217488208,53.06455385943056,61.17601121032884,68.58427893274009,Government_Law,"['Trades_Manufacturing', 'Business_Finance']",7.408267722411253
STU0254,9,Male,Public,Middle,90,85,64,56,8,-5,0,-1,10,10,1,7,5,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,Auditory,47.22228216773666,44.663956133586495,40.468961856054754,76.02892075018207,40.84187700265091,41.73210387650593,48.06043343126144,21.071849662926855,Healthcare,"['Trades_Manufacturing', 'STEM']",27.96848731892063
STU0255,8,Male,Private,Middle,83,72,86,66,2,6,7,-2,9,7,6,7,3,4,4,8,1,1,1,5,0,0,1,5,0,0,1,2,Reading/Writing,81.288824789137,58.84340307591882,50.30680718109789,59.79745568359955,36.91630725338211,43.18920340214622,69.13036612400985,34.489294121494176,STEM,"['Trades_Manufacturing', 'Healthcare']",12.158458665127142
STU0256,9,Male,Public,Middle,69,73,71,74,-8,0,3,5,10,9,9,5,8,7,1,1,1,5,0,0,0,0,1,5,0,0,0,0,Visual,72.51474266848375,40.76200873136469,53.4995058528972,77.54635498502877,43.83260194800411,29.324114219913717,35.11334178827351,25.10417855715921,Healthcare,"['STEM', 'Arts_Media']",5.031612316545022
STU0257,9,Male,Public,High,50,59,46,56,-4,3,-1,4,8,9,6,4,3,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,52.50743243282259,49.624248134470115,21.081613597536954,83.33534736549724,34.12715115798664,56.89982550042302,47.500898972340195,49.3411887081553,Healthcare,"['Social_Services', 'STEM']",26.43552186507422
STU0258,10,Female,Public,Low,61,99,53,40,15,2,0,3,4,7,7,4,6,2,4,10,0,0,0,0,0,0,1,3,1,1,1,3,Auditory,58.31212588927085,62.520742638434676,35.96668467009777,54.080788766961916,50.41002332741436,20.253973362535184,13.287386549122928,79.27311419355317,Government_Law,"['Business_Finance', 'STEM']",16.752371555118494
STU0259,10,Female,Charter,Middle,93,60,88,64,2,4,6,1,4,4,7,1,10,9,9,7,0,0,0,0,0,0,0,0,0,0,1,1,Kinesthetic,44.99047094064186,56.92902863391519,43.85928346333273,52.57991612933879,71.81289168526189,82.67892993271718,8.07085340425026,55.46207006564986,Social_Services,"['Education', 'Business_Finance']",10.866038247455293
STU0260,7,Male,Public,Middle,90,44,77,48,6,-10,1,-4,5,8,1,2,5,6,10,6,0,0,0,0,1,1,1,1,1,2,0,0,Reading/Writing,45.79571892928361,56.8981759230611,43.62943833049656,58.256036225129826,69.78827787619251,57.707958768275404,39.01493870989599,56.86354005160478,Education,"['Healthcare', 'Social_Services']",11.532241651062684
STU0261,7,Female,Public,High,60,82,51,80,0,4,1,1,1,2,2,7,7,9,9,2,1,4,0,0,0,0,1,5,0,0,0,0,Visual,35.68493625435642,16.711585971654063,45.76861238457197,46.0438391449253,70.82664491969265,77.60542527702948,73.5246893486593,23.60029777997204,Social_Services,"['Trades_Manufacturing', 'Education']",4.0807359283701885
STU0262,8,Female,Public,Low,27,68,43,52,-3,0,1,7,7,8,1,8,6,7,6,3,0,0,0,0,0,0,0,0,1,2,1,1,Kinesthetic,38.802379310892846,41.29265127984115,61.59186237397816,68.05376804574095,50.75272548104045,63.8003938068165,66.62267037846789,51.570114183670356,Healthcare,"['Trades_Manufacturing', 'Social_Services']",1.4310976672730646
STU0263,7,Male,Public,High,66,65,60,92,0,4,7,0,4,3,1,8,9,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,Auditory,23.418882781182106,32.27201397792362,68.59195416237938,49.83138697377649,57.88404953763649,48.55172029281375,59.34298794778059,53.738386577618215,Arts_Media,"['Trades_Manufacturing', 'Education']",9.248966214598788
STU0264,9,Female,Public,Middle,65,61,42,69,2,-3,4,5,1,5,8,9,2,5,10,3,0,0,1,1,0,0,0,0,1,1,1,5,Kinesthetic,38.12218193335198,34.51504020382582,63.84109810199779,57.285174452182886,47.86354065919809,67.73318146366626,65.04659873204494,37.59198661762771,Social_Services,"['Trades_Manufacturing', 'Arts_Media']",2.6865827316213142
STU0265,10,Male,Public,Low,66,98,67,70,0,4,-3,0,4,3,4,7,10,1,9,1,0,0,0,0,0,0,0,0,1,5,0,0,Reading/Writing,49.167171790323856,33.85071419347116,57.04516612926035,38.088519182445886,70.09689543920537,31.080677935767575,47.66565583990223,41.399943137451125,Education,"['Arts_Media', 'STEM']",13.051729309945017
STU0266,7,Male,Public,Middle,77,75,100,40,11,8,-2,6,4,6,10,1,6,3,6,2,0,0,0,0,0,0,1,2,1,2,0,0,Visual,57.851990467095206,43.8415431749901,34.50930655844828,44.34121448600511,46.64948456153509,36.91930829774108,17.114060206372976,43.39585709082269,STEM,"['Education', 'Healthcare']",11.202505905560116
STU0267,7,Male,Private,Low,83,78,46,72,-1,2,2,-2,1,6,8,8,10,6,9,9,1,2,0,0,1,5,0,0,1,1,1,4,Visual,47.24029331731281,55.16177265625569,72.78028004996658,60.015775684846794,84.95304081629281,64.89258523115102,42.59117840011734,79.61676523058475,Education,"['Government_Law', 'Arts_Media']",5.336275585708066
STU0268,8,Male,Private,Middle,84,72,67,68,-3,-1,-1,2,9,8,5,7,10,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,68.45391071796541,42.48729446715579,57.732332302039644,53.504315714369795,89.85310731331795,48.25719067066121,60.820140442680895,39.39559911609906,Education,"['STEM', 'Trades_Manufacturing']",21.399196595352535
STU0269,12,Male,Public,Low,76,74,89,50,6,-1,-8,4,8,1,1,2,5,6,9,3,1,1,0,0,0,0,1,2,1,3,1,4,Auditory,38.916004237813404,17.09209716503281,31.769100719743815,53.88714546427566,55.62943612846607,63.03448179810008,38.2576770909463,53.405352377172946,Social_Services,"['Education', 'Healthcare']",7.4050456696340134
STU0270,8,Female,Private,Middle,42,90,81,71,6,4,-1,-1,9,5,9,6,9,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,51.727085158965515,47.42769838414927,42.74703666506804,43.43837001439984,55.71080582690566,34.66655873474725,56.11924705917291,48.740811448074986,Trades_Manufacturing,"['Education', 'STEM']",0.4084412322672506
STU0271,9,Male,Public,Middle,64,66,67,64,2,4,0,3,7,5,3,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,34.224020054478224,26.226435047632602,27.312508731763817,27.51399075312121,38.44480294865845,25.744425463596173,41.80142050789492,34.58359490766135,Trades_Manufacturing,"['Education', 'Government_Law']",3.3566175592364687
STU0272,10,Male,Private,Middle,100,48,67,66,-1,3,0,1,5,9,7,5,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Auditory,43.66700456724649,47.329536273293655,44.68446669027627,43.54276159578877,35.0108624380904,27.27600199753789,42.32917876790277,23.54029406288979,Business_Finance,"['Arts_Media', 'STEM']",2.6450695830173885
STU0273,8,Male,Public,Middle,75,83,52,70,-7,1,5,1,7,10,7,6,7,1,5,1,0,0,0,0,1,3,0,0,1,4,0,0,Auditory,54.588604561320274,43.020794429985756,61.06444963038072,40.44351298767135,50.42169807263974,25.15870909741858,36.70915079570523,41.651403019325194,Arts_Media,"['STEM', 'Education']",6.475845069060448
STU0274,7,Female,Public,Middle,75,77,65,62,8,3,-9,-1,2,4,10,6,1,7,4,4,0,0,0,0,1,2,1,2,0,0,0,0,Auditory,60.04494827275996,35.1640255237794,48.75657309154927,54.44481782696249,43.467021858911146,50.24696436153469,42.14654021997028,45.923999273151054,STEM,"['Healthcare', 'Social_Services']",5.600130445797468
STU0275,10,Female,Charter,Low,75,71,73,73,6,1,-1,6,10,6,10,8,3,7,3,9,0,0,0,0,0,0,0,0,0,0,1,4,Visual,72.99121568937454,46.328173623897754,55.03272628232834,55.73785179553794,34.70191973301018,53.28619811736293,47.01234394281625,53.140102505133015,STEM,"['Healthcare', 'Arts_Media']",17.2533638938366
STU0276,10,Female,Private,Middle,76,77,86,68,0,0,5,-2,7,10,4,8,4,1,8,5,1,5,0,0,0,0,0,0,0,0,0,0,Reading/Writing,48.99114804244773,58.53502378254599,58.74457078683501,55.35841486926777,52.54436449949576,33.72895908750782,53.864804618796136,50.41015605276649,Arts_Media,"['Business_Finance', 'Healthcare']",0.2095470042890213
STU0277,7,Female,Public,High,34,64,60,77,2,5,-1,3,4,7,8,9,8,8,10,8,0,0,0,0,1,1,0,0,0,0,1,5,Auditory,31.542150662730368,58.84545844709342,64.08465677813979,66.29084023539359,64.49966885460903,72.72001442567436,58.57502582315455,60.92074572243544,Social_Services,"['Healthcare', 'Education']",6.429174190280776
STU0278,8,Female,Public,High,66,70,67,62,0,3,-4,-2,5,3,8,1,2,7,7,3,1,1,0,0,0,0,0,0,1,5,0,0,Auditory,69.54170403469577,23.79274138202243,13.698756892771128,45.25783574695404,38.33155578917761,64.15745682997745,38.886777064417444,47.1491929694217,STEM,"['Social_Services', 'Government_Law']",5.384247204718321
STU0279,7,Male,Public,Low,69,68,55,54,10,8,-1,1,7,6,2,4,8,3,2,10,0,0,0,0,0,0,1,1,1,4,1,4,Kinesthetic,47.68227294555733,61.78078849771836,40.34548462189767,32.03506785038467,57.08995801186144,40.0852996174589,62.444786488404816,70.1023109685728,Government_Law,"['Trades_Manufacturing', 'Business_Finance']",7.657524480167979
STU0280,12,Female,Public,Low,89,61,73,59,-3,7,4,5,2,3,8,10,2,2,9,4,0,0,0,0,0,0,0,0,1,5,0,0,Visual,44.80664394218788,34.87032148729134,52.27417748283156,28.240425773047466,52.8077357363524,50.241836106570915,66.97934803911829,57.81864683618089,Trades_Manufacturing,"['Government_Law', 'Education']",9.160701202937403
STU0281,10,Female,Public,High,70,87,81,91,-1,3,0,0,5,6,5,1,3,9,8,5,1,2,0,0,0,0,0,0,0,0,1,4,Visual,41.643289356073595,47.32864842442068,30.190558350490093,70.19898263214054,54.88962543356624,76.03682179791689,23.51709324272554,41.63092896431768,Social_Services,"['Healthcare', 'Education']",5.837839165776344
STU0282,11,Other,Public,Middle,45,48,79,84,-1,4,-1,-10,2,1,2,6,8,7,10,2,0,0,0,0,0,0,1,4,0,0,1,3,Reading/Writing,10.33333452784503,19.169397060071784,57.68391525596599,48.072525747936886,78.2366563502358,68.72833429415901,24.977475255886834,35.16065778520138,Education,"['Social_Services', 'Arts_Media']",9.508322056076793
STU0283,11,Female,Private,Middle,76,100,52,88,3,-2,4,-4,10,9,6,3,9,6,4,3,0,0,1,4,0,0,0,0,1,4,0,0,Reading/Writing,62.641204594828146,43.865737629312136,51.87787058451836,73.80777766074624,59.273123579557094,45.08374757171474,50.52543270968095,52.86144582668697,Healthcare,"['STEM', 'Education']",11.166573065918094
STU0284,9,Male,Public,Middle,57,83,72,89,2,1,3,-8,6,6,8,5,5,5,4,1,1,4,0,0,0,0,1,5,0,0,1,4,Kinesthetic,54.25931015799205,26.435081440880705,40.61513938504462,59.3808115138205,49.15163510824834,45.95335739704313,60.976423477618525,32.76629821174852,Trades_Manufacturing,"['Healthcare', 'STEM']",1.595611963798028
STU0285,7,Male,Public,Middle,51,43,59,63,3,3,-4,2,10,6,4,10,4,5,7,7,0,0,0,0,1,2,0,0,1,5,1,1,Visual,36.32618533841819,53.18030102976975,71.63431681282043,57.090487543505155,61.468787015979196,60.46202400627217,61.322186575631996,53.84883706347018,Arts_Media,"['Education', 'Trades_Manufacturing']",10.165529796841234
STU0286,7,Male,Public,Middle,57,66,85,74,-2,-5,2,1,8,4,10,9,3,3,7,6,1,3,0,0,0,0,0,0,1,5,1,4,Reading/Writing,62.17912914838026,39.335243120284815,57.21360536254625,40.04852331933206,43.84468392870771,46.166403282215875,56.87828476963601,70.05888659210694,Government_Law,"['STEM', 'Arts_Media']",7.879757443726682
STU0287,9,Female,Public,High,78,67,67,71,9,4,-4,0,7,5,9,3,3,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,Reading/Writing,59.85195690357503,35.1009801801497,12.777262996711498,40.878136943532084,43.75618196563777,34.686348284272405,36.62064664878733,33.06245257752978,STEM,"['Education', 'Healthcare']",16.095774937937257
STU0288,9,Female,Public,Middle,88,75,47,79,0,-2,7,-1,5,4,8,2,9,8,1,9,1,1,0,0,1,4,0,0,1,5,1,2,Reading/Writing,49.15813812162346,55.666344474674375,37.263025175099806,61.514243963415915,55.19629568033276,58.13344878013208,19.366694613975817,64.3210210818954,Government_Law,"['Healthcare', 'Social_Services']",2.8067771184794807
STU0289,9,Male,Public,Low,77,55,66,65,7,-2,8,3,3,6,7,8,4,2,6,3,0,0,1,4,0,0,0,0,1,1,0,0,Auditory,42.30065431347686,29.02098571898924,67.10843459927925,46.03129604503346,48.34831772347899,38.50861505533113,48.404658388489494,48.857417262080595,Arts_Media,"['Government_Law', 'Trades_Manufacturing']",18.251017337198654
STU0290,10,Female,Private,Low,79,70,76,71,15,0,0,-5,4,7,7,7,2,3,6,3,0,0,1,4,0,0,0,0,0,0,0,0,Visual,49.90604369533477,43.632453006759604,48.58695894627034,47.647217543184674,46.73456401932264,39.88708935393726,53.20538249041827,43.5393400874853,Trades_Manufacturing,"['STEM', 'Arts_Media']",3.2993387950835
STU0291,12,Male,Private,Low,77,68,73,71,-2,1,7,6,2,1,8,1,4,3,3,1,0,0,0,0,1,1,0,0,1,1,0,0,Auditory,45.49305978566482,23.194484045334523,20.726970193606494,28.222944325366406,42.12017905453456,26.58671535527747,28.348828450479225,25.736650232731666,STEM,"['Education', 'Trades_Manufacturing']",3.372880731130259
STU0292,7,Female,Public,Middle,71,58,62,77,3,-4,-1,2,6,3,7,9,3,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,Visual,50.5113409395724,62.35437993840599,60.06790070178215,44.73993988564423,35.00043004835739,51.50254338103177,57.78788272927502,60.300415718423984,Business_Finance,"['Government_Law', 'Arts_Media']",2.0539642199820065
STU0293,10,Male,Public,Low,80,56,61,79,1,6,1,-2,8,2,1,10,5,1,8,7,0,0,0,0,0,0,1,2,1,3,0,0,Auditory,38.769873655306824,41.467679002126786,60.044341861204146,25.004046789475165,68.49161138486782,44.67143075859049,52.905702186092675,54.94190541506384,Education,"['Arts_Media', 'Government_Law']",8.447269523663678
STU0294,9,Male,Public,Low,33,83,55,71,12,2,0,0,8,5,5,10,4,5,4,1,0,0,0,0,0,0,0,0,1,3,0,0,Visual,37.51754674958805,26.025988507027236,56.21718343162737,57.683655654326046,46.27786917937042,32.20526874721728,64.35759136151901,29.912846105518764,Trades_Manufacturing,"['Healthcare', 'Arts_Media']",6.6739357071929675
STU0295,7,Male,Private,High,71,44,64,71,0,11,1,1,9,8,2,4,2,9,9,8,0,0,1,2,0,0,0,0,0,0,1,2,Kinesthetic,37.96446921893397,58.73583612575697,34.56539711667991,67.85739145595717,63.83606737431716,71.90239527267735,45.3313616194118,67.2323998653069,Social_Services,"['Healthcare', 'Government_Law']",4.0450038167201825
STU0296,10,Female,Private,Low,54,77,57,73,3,3,2,-4,5,5,5,6,10,1,10,2,0,0,1,3,0,0,0,0,0,0,0,0,Auditory,48.235049908790444,40.6747381687434,65.05071765305829,47.1830983613243,94.62237042946356,34.789499149492215,38.14755696086324,23.575120972418645,Education,"['Arts_Media', 'STEM']",29.571652776405273
STU0297,12,Male,Public,Low,87,81,84,94,3,4,1,5,10,9,5,7,1,6,5,3,0,0,0,0,0,0,0,0,0,0,1,2,Auditory,58.24668846466702,49.65671284819276,42.67019620881617,75.34307032555684,21.14502861769306,53.74537402929672,33.36467247796614,57.344189574717404,Healthcare,"['STEM', 'Government_Law']",17.09638186088982
STU0298,10,Male,Public,Low,67,66,56,44,1,-2,1,6,6,1,6,8,1,7,5,9,0,0,0,0,0,0,1,1,0,0,0,0,Auditory,54.364569422981226,34.02924895051901,31.129895133164386,56.05857847503376,30.211650522888895,46.71106993542365,54.274951408281865,54.05497901382837,Healthcare,"['STEM', 'Trades_Manufacturing']",1.694009052052536
STU0299,12,Female,Private,Low,70,70,71,55,5,-3,2,2,2,6,6,4,1,1,7,10,0,0,1,3,1,1,0,0,0,0,0,0,Reading/Writing,29.740359772052464,67.82012785073658,39.7762556249751,44.451461073508305,35.89377936977998,44.189659909276806,46.63890887334118,74.69396743228295,Government_Law,"['Business_Finance', 'Trades_Manufacturing']",6.873839581546363
STU0300,9,Male,Public,Middle,47,87,70,80,2,5,8,6,10,3,6,9,3,6,1,8,0,0,0,0,0,0,0,0,1,4,0,0,Auditory,58.78262388238343,44.333678677839465,48.9365537011884,39.66491314315099,22.46398323062823,27.8594738594797,60.41167206387418,68.6033487834752,Government_Law,"['Trades_Manufacturing', 'STEM']",8.19167671960102
STU0301,12,Female,Public,High,85,59,84,74,4,-3,-8,15,4,2,7,10,2,4,6,6,0,0,0,0,1,4,1,4,0,0,0,0,Visual,52.74175003465636,53.891210030716564,65.90165591578933,34.419177368702655,39.24615059241044,43.20843245961491,81.88031674534865,50.029610008264314,Trades_Manufacturing,"['Arts_Media', 'Business_Finance']",15.978660829559317
STU0302,7,Female,Charter,High,79,60,86,73,3,5,11,-7,3,4,2,1,4,4,2,7,0,0,1,5,0,0,0,0,0,0,0,0,Kinesthetic,22.4368415759096,50.188307793151274,31.385123359467304,46.89293270635588,27.735375950354697,30.040349468756318,36.78498740728292,57.43728392086518,Government_Law,"['Business_Finance', 'Healthcare']",7.248976127713902
STU0303,9,Male,Private,Middle,78,62,80,80,-1,10,0,2,9,3,4,8,3,6,3,1,1,4,0,0,0,0,1,5,0,0,0,0,Kinesthetic,46.43844648929855,23.223051583944226,64.86819094925688,49.69031941956161,32.40558390711725,43.080328067543775,66.26489822335094,32.48104396840012,Trades_Manufacturing,"['Arts_Media', 'Healthcare']",1.3967072740940552
STU0304,7,Female,Public,Middle,57,87,75,73,0,6,1,-4,6,9,5,9,7,10,8,1,0,0,0,0,0,0,1,4,1,1,1,3,Auditory,40.91567151274162,34.45766678248529,56.74926102113932,82.7030063461088,67.11468987916301,79.48782688757383,53.047065689095895,39.14346257260925,Healthcare,"['Social_Services', 'Education']",3.215179458534962
STU0305,11,Male,Public,Middle,58,89,54,61,4,4,8,9,6,9,10,4,8,10,4,2,0,0,0,0,0,0,1,2,1,1,0,0,Reading/Writing,75.27283213371135,33.23597185487892,40.47826941325543,77.6327267287339,54.1531594249305,58.431860834352634,12.819918817716513,38.33491170022129,Healthcare,"['STEM', 'Social_Services']",2.3598945950225527
STU0306,8,Female,Public,Low,73,49,53,79,4,3,5,3,4,8,7,5,5,8,7,10,0,0,1,3,0,0,0,0,0,0,0,0,Kinesthetic,33.48062667490489,77.48113297443767,43.05338922641781,74.22425109398029,59.18416643117265,76.93919222251806,56.67512222294161,74.23159246925314,Business_Finance,"['Social_Services', 'Government_Law']",0.5419407519196113
STU0307,12,Male,Public,Low,59,85,57,70,8,0,4,-1,6,7,2,2,6,3,10,6,0,0,1,5,0,0,0,0,1,1,1,2,Kinesthetic,34.13579080162311,39.804992809243274,33.05327569701918,46.35384135662816,73.35024541852422,51.891044127859466,41.205918661602034,52.853887022500246,Education,"['Government_Law', 'Social_Services']",20.49635839602398
STU0308,8,Female,Public,High,76,82,81,63,11,1,8,0,1,10,8,5,7,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,Visual,38.20956937978481,68.12423332524617,52.48931048582071,82.50186419579548,74.18626878449362,58.36539422711387,59.679155079471926,43.279825655416495,Healthcare,"['Education', 'Business_Finance']",8.315595411301857
STU0309,8,Male,Public,Low,37,93,71,80,0,0,1,8,9,3,2,3,9,10,5,2,0,0,0,0,0,0,0,0,1,3,0,0,Visual,38.697220920176214,18.355889556598076,38.60034503430217,58.40190527966601,63.7790338895349,61.84514602316293,24.760226644983145,48.217050424097344,Education,"['Social_Services', 'Healthcare']",1.9338878663719683
STU0310,12,Female,Private,Low,62,75,83,79,2,-4,6,4,3,3,5,9,1,4,2,3,0,0,1,4,1,3,1,4,0,0,1,2,Kinesthetic,43.66322842018778,25.47520296187799,63.86691116567725,44.74727762298494,23.62948876023463,39.89551936910603,73.96083211051781,39.640935124323924,Trades_Manufacturing,"['Arts_Media', 'Healthcare']",10.093920944840562
STU0311,9,Male,Private,Middle,96,69,85,73,1,2,-4,4,5,7,9,5,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Reading/Writing,65.03942186673058,46.144164630635,34.16504721540641,47.694417121592686,36.96813743036419,32.19295536719662,61.07345086163255,28.39849977648165,STEM,"['Trades_Manufacturing', 'Healthcare']",3.9659710050980266
STU0312,11,Male,Public,Middle,76,87,59,95,-3,7,4,9,7,4,2,5,1,3,5,2,0,0,0,0,0,0,1,1,0,0,0,0,Auditory,53.263478046071036,26.86905005521476,26.250535742417135,37.32729171604937,40.328127968574535,44.295969079495976,30.521816001787954,25.631932167125143,STEM,"['Social_Services', 'Education']",8.96750896657506
STU0313,7,Male,Public,Low,72,80,70,89,4,-4,4,6,2,8,2,7,9,6,4,1,1,1,0,0,0,0,0,0,1,2,0,0,Visual,30.627393559688905,36.968992063251186,60.737931491881284,67.71305242146067,49.19502689911591,46.857023898533974,71.96829543851486,53.694321666493835,Trades_Manufacturing,"['Healthcare', 'Arts_Media']",4.255243017054184
STU0314,10,Male,Public,Low,99,100,69,85,5,8,7,7,4,1,2,9,2,10,6,1,1,4,1,3,0,0,1,2,0,0,0,0,Auditory,49.20783343229927,26.58072536180216,53.451010715408266,56.9035023205268,37.88544891653881,66.48262009821372,62.74316307939788,27.411388411257697,Social_Services,"['Trades_Manufacturing', 'Healthcare']",3.739457018815834
STU0315,7,Female,Public,Middle,34,84,65,100,-3,8,5,1,6,1,7,5,2,8,3,8,1,2,0,0,0,0,1,5,1,4,0,0,Reading/Writing,54.41523982422424,50.5153312953886,26.890257912917104,46.18229764981327,39.02380986829147,55.080932470228475,44.17001012744475,74.95106626528272,Government_Law,"['Social_Services', 'STEM']",19.870133795054244
STU0316,10,Male,Public,Middle,57,72,61,67,0,3,3,-9,1,7,5,10,5,1,2,10,0,0,1,5,0,0,0,0,0,0,0,0,Kinesthetic,35.707892569275415,61.62454756199365,71.05382969309501,43.66543166403884,29.56738480212714,10.1682184091286,90.36144661955194,78.41103887699387,Trades_Manufacturing,"['Government_Law', 'Arts_Media']",11.95040774255807
STU0317,7,Female,Public,Low,63,52,87,63,0,4,0,2,6,9,9,9,9,4,3,2,1,3,0,0,1,2,0,0,1,5,0,0,Reading/Writing,64.54286690379833,40.65626067764557,62.264819865577394,48.54028544005247,45.381656459054476,24.444977229513473,66.05076304798841,47.38112362408638,Trades_Manufacturing,"['STEM', 'Arts_Media']",1.5078961441900844
